id,name,event_type,currency,course_timezone,coverage,status,scoring_system,seasons,leaderboard,start_date,end_date,cut_round,cutline,projected_cutline,purse,points,network,winning_share
98ee3a3f-c28c-48ec-9fb3-8c79386285a7,Paiute Las Vegas Championship,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 22, 'tied': True, 'money': 5728.0, 'points': 0.0, 'score': -6, 'strokes': 282, 'rounds': [{'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 10, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 1, 'holes_in_one': 0, 'sequence': 3}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2021-04-15,2021-04-18,2.0,-3.0,,,,,
39dc69b1-a660-4bf4-817c-a1e614a99d33,Veritex Bank Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 96, 'tied': True, 'score': -3, 'strokes': 139, 'status': 'CUT', 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 1, 'birdies': 2, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 16, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-04-22,2021-04-25,2.0,-6.0,,,,,
56309554-95dc-492e-946b-93b76b9c03a4,Huntsville Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 71, 'tied': True, 'score': 0, 'strokes': 140, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 10, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-04-29,2021-05-02,2.0,-1.0,,,,,
94246dd6-7a39-4072-9fde-495f65b697b4,Simmons Bank Open for the Snedeker Foundation,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 143, 'tied': True, 'score': 9, 'strokes': 153, 'status': 'CUT', 'rounds': [{'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 6, 'strokes': 78, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 10, 'bogeys': 4, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-05-06,2021-05-09,2.0,0.0,,,,,
f24a9e77-dec9-455f-915f-321e6674f336,Visit Knoxville Open,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 91, 'tied': True, 'score': 0, 'strokes': 140, 'status': 'CUT', 'rounds': [{'score': 1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-05-13,2021-05-16,2.0,-2.0,,,,,
b642f8d5-447c-47bf-bffa-5047fdbbc996,AdventHealth Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 15, 'tied': True, 'money': 10463.0, 'points': 0.0, 'score': -11, 'strokes': 277, 'rounds': [{'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 1, 'birdies': 2, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -1, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 7, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 11, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2021-05-20,2021-05-23,2.0,-2.0,,,,,
3537c90d-6652-42b5-80dd-f9242786e7d0,Evans Scholars Invitational,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 113, 'tied': True, 'score': 7, 'strokes': 149, 'status': 'CUT', 'rounds': [{'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 7, 'strokes': 78, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 10, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 1, 'holes_in_one': 0, 'sequence': 2}]}",2021-05-27,2021-05-30,2.0,2.0,,,,,
9ab1c1bb-64ae-422f-a46c-0f07da541aa6,REX Hospital Open,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 110, 'tied': True, 'score': -1, 'strokes': 141, 'status': 'CUT', 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 10, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-06-03,2021-06-06,2.0,-4.0,,,,,
8253c065-18f3-47a9-8999-8932612e64fb,BMW Charity Pro-Am,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 108, 'tied': True, 'score': -3, 'strokes': 140, 'status': 'CUT', 'rounds': [{'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 73, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 6, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 1, 'holes_in_one': 0, 'sequence': 2}]}",2021-06-10,2021-06-13,2.0,-6.0,,,,,
0a4373fe-a2b9-4a9d-ad84-d342dea6b61a,U.S. Open ,stroke,USD,America/Los_Angeles,full,closed,stroke,"[{'id': '2d6bebeb-a384-463c-9baf-c2064340acfd', 'year': 2021, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}, {'id': '45f997ac-9b7e-41e3-8af3-564eaa21d248', 'year': 2021, 'tour': {'id': 'e97bb87a-6347-40d0-8c8c-3d0f54a41043', 'alias': 'EURO', 'name': 'DP World Tour'}}]","{'position': 104, 'tied': True, 'score': 8, 'strokes': 150, 'status': 'CUT', 'rounds': [{'score': 6, 'strokes': 77, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 10, 'bogeys': 4, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 2, 'strokes': 73, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 8, 'bogeys': 5, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-06-17,2021-06-20,2.0,4.0,4.0,12500000.0,600.0,"The Golf Channel, NBC",
00598f99-acc4-41a7-875c-f9ccadb409a5,Live and Work in Maine Open,stroke,USD,America/New_York,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 55, 'tied': True, 'money': 2514.0, 'points': 0.0, 'score': -1, 'strokes': 283, 'rounds': [{'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 10, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 3, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 13, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2021-06-24,2021-06-27,2.0,-2.0,,600000.0,,,
fc8d4a7e-c226-49ed-a5eb-fa8d16c26647,John Deere Classic,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '2d6bebeb-a384-463c-9baf-c2064340acfd', 'year': 2021, 'tour': {'id': 'b52068af-28e4-4e91-bdbb-037591b0ff84', 'alias': 'pga', 'name': 'PGA Tour'}}]","{'position': 123, 'tied': True, 'score': 1, 'strokes': 143, 'status': 'CUT', 'rounds': [{'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 11, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-07-08,2021-07-11,2.0,-4.0,-4.0,6200000.0,500.0,"The Golf Channel, CBS",1116000.0
94f1f41b-1f3a-4bd4-911b-d3162e90eabc,Memorial Health Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 146, 'tied': True, 'score': 2, 'strokes': 144, 'status': 'CUT', 'rounds': [{'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 9, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 11, 'bogeys': 2, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-07-15,2021-07-18,2.0,-6.0,,600000.0,,,
8b9a3d9e-1062-4a52-b249-303054eb4273,Price Cutter Charity Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 19, 'tied': True, 'money': 6429.0, 'points': 0.0, 'score': -17, 'strokes': 271, 'rounds': [{'score': -6, 'strokes': 66, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -3, 'strokes': 69, 'thru': 18, 'eagles': 1, 'birdies': 4, 'pars': 10, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -4, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -4, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 12, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2021-07-22,2021-07-25,2.0,-6.0,,600000.0,,,
c5e9d36b-c66f-41ce-9207-9577293d0709,Utah Championship,stroke,USD,America/Denver,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 13, 'tied': True, 'money': 11175.0, 'points': 0.0, 'score': -18, 'strokes': 266, 'rounds': [{'score': -6, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 8, 'pars': 8, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 14, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 14, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 10, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2021-08-05,2021-08-08,2.0,-5.0,,600000.0,,,
c8e3c08b-97b5-4997-8d10-703c17a89dcf,Pinnacle Bank Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': 'b3d51450-0493-411d-89b3-25b6c217c67e', 'year': 2021, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 142, 'tied': True, 'score': 8, 'strokes': 150, 'status': 'CUT', 'rounds': [{'score': 5, 'strokes': 76, 'thru': 18, 'eagles': 1, 'birdies': 1, 'pars': 8, 'bogeys': 8, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 3, 'strokes': 74, 'thru': 18, 'eagles': 0, 'birdies': 1, 'pars': 14, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2021-08-12,2021-08-15,2.0,-2.0,,750000.0,,,
2859b1be-4db0-4054-8a88-a5e2656bd140,The Bahamas Great Exuma Classic,stroke,USD,America/Nassau,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 43, 'tied': True, 'money': 3191.0, 'points': 0.0, 'score': 0, 'strokes': 288, 'rounds': [{'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 12, 'bogeys': 3, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -4, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 11, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 6, 'strokes': 78, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 8, 'bogeys': 6, 'double_bogeys': 0, 'other_scores': 1, 'holes_in_one': 0, 'sequence': 4}]}",2022-01-16,2022-01-19,2.0,2.0,,750000.0,,,
20fc64de-d06b-4fd9-9623-84ffe6224678,The Bahamas Great Abaco Classic,stroke,USD,America/Nassau,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 7, 'tied': True, 'money': 20723.0, 'points': 0.0, 'score': -12, 'strokes': 276, 'rounds': [{'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 1, 'birdies': 3, 'pars': 14, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -5, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 7, 'pars': 9, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 8, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-01-23,2022-01-26,2.0,-1.0,,750000.0,,,
04544d06-8375-4e58-8d9f-60866b43be7c,Panama Championship,stroke,USD,America/Panama,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 10, 'tied': True, 'money': 16598.0, 'points': 0.0, 'score': -3, 'strokes': 277, 'rounds': [{'score': -2, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 11, 'bogeys': 1, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 14, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -1, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 13, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-02-03,2022-02-06,2.0,0.0,,750000.0,,,
19128557-9424-4a0a-b836-6b4e84479ac1,Country Club de Bogota Championship,stroke,USD,America/Bogota,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 7, 'tied': True, 'money': 23063.0, 'points': 0.0, 'score': -14, 'strokes': 269, 'rounds': [{'score': -3, 'strokes': 68, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 13, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -5, 'strokes': 65, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 8, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 0, 'strokes': 71, 'thru': 18, 'eagles': 0, 'birdies': 2, 'pars': 14, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -6, 'strokes': 65, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 12, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-02-10,2022-02-13,2.0,-4.0,,750000.0,,,
76d0a9ee-d69d-46a4-bb13-d23ea171ec87,LECOM Suncoast Classic,stroke,USD,America/New_York,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 14, 'tied': True, 'money': 13500.0, 'points': 0.0, 'score': -14, 'strokes': 270, 'rounds': [{'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 8, 'bogeys': 4, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -9, 'strokes': 62, 'thru': 18, 'eagles': 1, 'birdies': 9, 'pars': 6, 'bogeys': 2, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -1, 'strokes': 70, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 7, 'bogeys': 5, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-02-17,2022-02-20,2.0,-6.0,,750000.0,,,
3d8eb194-39ee-4f02-bb05-7668b5df411a,Chitimacha Louisiana Open,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 75, 'tied': True, 'score': -1, 'strokes': 141, 'status': 'CUT', 'rounds': [{'score': 1, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 6, 'pars': 7, 'bogeys': 3, 'double_bogeys': 2, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 14, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}]}",2022-03-17,2022-03-20,2.0,-2.0,,750000.0,,,
e53e678b-8264-458f-92ea-5f2b47fc07d3,Lake Charles Championship,stroke,USD,America/Chicago,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 3, 'tied': False, 'money': 45000.0, 'points': 0.0, 'score': -15, 'strokes': 269, 'rounds': [{'score': -2, 'strokes': 69, 'thru': 18, 'eagles': 1, 'birdies': 6, 'pars': 5, 'bogeys': 6, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 1, 'sequence': 1}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 12, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': -5, 'strokes': 66, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 13, 'bogeys': 0, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': -4, 'strokes': 67, 'thru': 18, 'eagles': 0, 'birdies': 5, 'pars': 12, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-03-24,2022-03-27,2.0,-2.0,,750000.0,,,
89feb37a-6c7e-4c7d-aeb5-e33135005117,Club Car Championship at The Landings Club,stroke,USD,America/New_York,full,closed,stroke,"[{'id': '1a559ec3-8bfb-4170-a893-c1b43565151c', 'year': 2022, 'tour': {'id': '6ccf9f48-82ca-41d7-a649-99393a2aa0b1', 'alias': 'PGAD', 'name': 'Korn Ferry Tour'}}]","{'position': 20, 'tied': True, 'money': 8225.0, 'points': 0.0, 'score': -6, 'strokes': 282, 'rounds': [{'score': 3, 'strokes': 75, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 7, 'bogeys': 7, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 1}, {'score': -9, 'strokes': 63, 'thru': 18, 'eagles': 1, 'birdies': 8, 'pars': 8, 'bogeys': 1, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 2}, {'score': 0, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 4, 'pars': 11, 'bogeys': 2, 'double_bogeys': 1, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 3}, {'score': 0, 'strokes': 72, 'thru': 18, 'eagles': 0, 'birdies': 3, 'pars': 12, 'bogeys': 3, 'double_bogeys': 0, 'other_scores': 0, 'holes_in_one': 0, 'sequence': 4}]}",2022-03-31,2022-04-03,2.0,-2.0,,750000.0,,,
